pIC50,L1_MolWt,L1_MolLogP,L1_NumHDonors,L1_NumHAcceptors,L1_TPSA,L1_NumRotatableBonds,L1_NumAromaticRings,L1_NumAliphaticRings,L1_FractionCSP3,L1_HeavyAtomCount,L2_MolWt,L2_MolLogP,L2_NumHDonors,L2_NumHAcceptors,L2_TPSA,L2_NumRotatableBonds,L2_NumAromaticRings,L2_NumAliphaticRings,L2_FractionCSP3,L2_HeavyAtomCount,L3_MolWt,L3_MolLogP,L3_NumHDonors,L3_NumHAcceptors,L3_TPSA,L3_NumRotatableBonds,L3_NumAromaticRings,L3_NumAliphaticRings,L3_FractionCSP3,L3_HeavyAtomCount
6.04,-0.26161820118606705,0.19196822594880605,0,-1.1422872209055512,-0.6495304003954522,-0.46122233129010937,-0.26432744018203497,0.0,0.0,-0.3134948565320834,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
6.59,-0.26161820118606705,0.19196822594880605,0,-1.1422872209055512,-0.6495304003954522,-0.46122233129010937,-0.26432744018203497,0.0,0.0,-0.3134948565320834,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
6.27,0.6939440672846097,-0.8901147396293018,0,1.4370710198489194,1.038062283737024,0.42331364652653886,-0.26432744018203497,0.0,4.727272727272729,0.5642907417577488,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
6.14,0.6939440672846097,-0.8901147396293018,0,1.4370710198489194,1.038062283737024,0.42331364652653886,-0.26432744018203497,0.0,4.727272727272729,0.5642907417577488,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
6.51,0.6939440672846097,-0.8901147396293018,0,1.4370710198489194,1.038062283737024,0.42331364652653886,-0.26432744018203497,0.0,4.727272727272729,0.5642907417577488,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
5.85,0.6939440672846097,-0.8901147396293018,0,1.4370710198489194,1.038062283737024,0.42331364652653886,-0.26432744018203497,0.0,4.727272727272729,0.5642907417577488,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
5.86,0.6939440672846097,-0.8901147396293018,0,1.4370710198489194,1.038062283737024,0.42331364652653886,-0.26432744018203497,0.0,4.727272727272729,0.5642907417577488,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
5.31,2.6851360160262097,3.889379229185046,1,2.7267501402261547,0.7889273356401386,4.84599353560978,-0.26432744018203497,1.0,25.10344827586211,2.9050523371973016,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
5.49,2.6851360160262097,3.889379229185046,1,2.7267501402261547,0.7889273356401386,4.84599353560978,-0.26432744018203497,1.0,25.10344827586211,2.9050523371973016,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
5.91,0.9610951237737897,0.6759340982641937,1,0.14739189947168407,0.3504695996045478,-0.46122233129010937,-0.26432744018203497,0.0,0.0,-0.02089965710213931,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
6.02,0.9610951237737897,0.6759340982641937,1,0.14739189947168407,0.3504695996045478,-0.46122233129010937,-0.26432744018203497,0.0,0.0,-0.02089965710213931,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
5.92,0.9610951237737897,0.6759340982641937,1,0.14739189947168407,0.3504695996045478,-0.46122233129010937,-0.26432744018203497,0.0,0.0,-0.02089965710213931,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
5.96,0.9610951237737897,0.6759340982641937,1,0.14739189947168407,0.3504695996045478,-0.46122233129010937,-0.26432744018203497,0.0,0.0,-0.02089965710213931,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
6.0,0.9610951237737897,0.6759340982641937,1,0.14739189947168407,0.3504695996045478,-0.46122233129010937,-0.26432744018203497,0.0,0.0,-0.02089965710213931,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
6.08,0.9610951237737897,0.6759340982641937,1,0.14739189947168407,0.3504695996045478,-0.46122233129010937,-0.26432744018203497,0.0,0.0,-0.02089965710213931,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
6.0,0.9610951237737897,0.6759340982641937,1,0.14739189947168407,0.3504695996045478,-0.46122233129010937,-0.26432744018203497,0.0,0.0,-0.02089965710213931,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
5.86,0.9610951237737897,0.6759340982641937,1,0.14739189947168407,0.3504695996045478,-0.46122233129010937,-0.26432744018203497,0.0,0.0,-0.02089965710213931,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
6.03,0.9610951237737897,0.6759340982641937,1,0.14739189947168407,0.3504695996045478,-0.46122233129010937,-0.26432744018203497,0.0,0.0,-0.02089965710213931,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
5.93,0.9610951237737897,0.6759340982641937,1,0.14739189947168407,0.3504695996045478,-0.46122233129010937,-0.26432744018203497,0.0,0.0,-0.02089965710213931,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
5.94,0.9610951237737897,0.6759340982641937,1,0.14739189947168407,0.3504695996045478,-0.46122233129010937,-0.26432744018203497,0.0,0.0,-0.02089965710213931,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
6.0,0.9610951237737897,0.6759340982641937,1,0.14739189947168407,0.3504695996045478,-0.46122233129010937,-0.26432744018203497,0.0,0.0,-0.02089965710213931,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
6.13,0.9610951237737897,0.6759340982641937,1,0.14739189947168407,0.3504695996045478,-0.46122233129010937,-0.26432744018203497,0.0,0.0,-0.02089965710213931,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
6.08,0.9610951237737897,0.6759340982641937,1,0.14739189947168407,0.3504695996045478,-0.46122233129010937,-0.26432744018203497,0.0,0.0,-0.02089965710213931,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
5.41,0.2543682528578476,0.5154457193292123,1,0.14739189947168407,0.3504695996045478,-0.46122233129010937,-0.26432744018203497,0.0,0.0,-0.02089965710213931,1.7402419449555646,0.15610000000000007,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,44.450999999999986,0.15610000000000007,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
5.33,0.2543682528578476,0.5154457193292123,1,0.14739189947168407,0.3504695996045478,-0.46122233129010937,-0.26432744018203497,0.0,0.0,-0.02089965710213931,1.7402419449555646,0.15610000000000007,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,44.450999999999986,0.15610000000000007,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
5.28,0.2543682528578476,0.5154457193292123,1,0.14739189947168407,0.3504695996045478,-0.46122233129010937,-0.26432744018203497,0.0,0.0,-0.02089965710213931,1.7402419449555646,0.15610000000000007,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,44.450999999999986,0.15610000000000007,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
5.6,0.2543682528578476,0.5154457193292123,1,0.14739189947168407,0.3504695996045478,-0.46122233129010937,-0.26432744018203497,0.0,0.0,-0.02089965710213931,1.7402419449555646,0.15610000000000007,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,44.450999999999986,0.15610000000000007,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
5.72,0.2543682528578476,0.5154457193292123,1,0.14739189947168407,0.3504695996045478,-0.46122233129010937,-0.26432744018203497,0.0,0.0,-0.02089965710213931,1.7402419449555646,0.15610000000000007,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,44.450999999999986,0.15610000000000007,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
5.66,0.2543682528578476,0.5154457193292123,1,0.14739189947168407,0.3504695996045478,-0.46122233129010937,-0.26432744018203497,0.0,0.0,-0.02089965710213931,1.7402419449555646,0.15610000000000007,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,44.450999999999986,0.15610000000000007,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
5.48,0.2543682528578476,0.5154457193292123,1,0.14739189947168407,0.3504695996045478,-0.46122233129010937,-0.26432744018203497,0.0,0.0,-0.02089965710213931,1.7402419449555646,0.15610000000000007,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,44.450999999999986,0.15610000000000007,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
5.52,0.2543682528578476,0.5154457193292123,1,0.14739189947168407,0.3504695996045478,-0.46122233129010937,-0.26432744018203497,0.0,0.0,-0.02089965710213931,1.7402419449555646,0.15610000000000007,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,44.450999999999986,0.15610000000000007,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
5.57,0.2543682528578476,0.5154457193292123,1,0.14739189947168407,0.3504695996045478,-0.46122233129010937,-0.26432744018203497,0.0,0.0,-0.02089965710213931,1.7402419449555646,0.15610000000000007,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,44.450999999999986,0.15610000000000007,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
4.76,-0.7072515382291696,-0.6113562812591941,0,0.14739189947168407,0.0,-0.46122233129010937,-0.26432744018203497,0.0,0.0,-0.8986852553919716,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
5.54,-0.7072515382291696,-0.6113562812591941,0,0.14739189947168407,0.0,-0.46122233129010937,-0.26432744018203497,0.0,0.0,-0.8986852553919716,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
4.69,-0.7072515382291696,-0.6113562812591941,0,0.14739189947168407,0.0,-0.46122233129010937,-0.26432744018203497,0.0,0.0,-0.8986852553919716,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
4.37,-0.7072515382291696,-0.6113562812591941,0,0.14739189947168407,0.0,-0.46122233129010937,-0.26432744018203497,0.0,0.0,-0.8986852553919716,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
5.68,-0.4517862537163948,0.07781700500147104,0,0.14739189947168407,-0.6495304003954522,-0.46122233129010937,-0.26432744018203497,0.0,0.0,-0.8986852553919716,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
5.38,-0.4517862537163948,0.07781700500147104,0,0.14739189947168407,-0.6495304003954522,-0.46122233129010937,-0.26432744018203497,0.0,0.0,-0.8986852553919716,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
6.43,0.2639712545908394,0.7937628714327721,0,0.14739189947168407,-0.012357884330202667,-0.46122233129010937,2.048537661410779,0.0,0.0,0.5642907417577488,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
6.68,0.2639712545908394,0.7937628714327721,0,0.14739189947168407,-0.012357884330202667,-0.46122233129010937,2.048537661410779,0.0,0.0,0.5642907417577488,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
4.5,0.2639712545908394,0.7937628714327721,0,0.14739189947168407,-0.012357884330202667,-0.46122233129010937,2.048537661410779,0.0,0.0,0.5642907417577488,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
4.73,0.2639712545908394,0.7937628714327721,0,0.14739189947168407,-0.012357884330202667,-0.46122233129010937,2.048537661410779,0.0,0.0,0.5642907417577488,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
5.35,2.2690112405997147,1.551191526919679,1,2.7267501402261547,2.788927335640138,2.192385602159835,2.048537661410779,0.0,0.0,3.1976475366272457,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
5.22,2.2690112405997147,1.551191526919679,1,2.7267501402261547,2.788927335640138,2.192385602159835,2.048537661410779,0.0,0.0,3.1976475366272457,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
5.12,2.2690112405997147,1.551191526919679,1,2.7267501402261547,2.788927335640138,2.192385602159835,2.048537661410779,0.0,0.0,3.1976475366272457,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
5.52,2.014642987741868,1.9842600764930824,1,1.4370710198489194,1.7889273356401378,2.192385602159835,2.048537661410779,0.0,0.0,2.9050523371973016,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
5.12,2.014642987741868,1.9842600764930824,1,1.4370710198489194,1.7889273356401378,2.192385602159835,2.048537661410779,0.0,0.0,2.9050523371973016,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
5.12,2.014642987741868,1.9842600764930824,1,1.4370710198489194,1.7889273356401378,2.192385602159835,2.048537661410779,0.0,0.0,2.9050523371973016,0.0,0.0,0,-0.5197885340021011,0.0,-0.2790755001355615,-0.3478863853118359,0,0.0,-0.42260033167809685,0.0,0.0,0,-0.32297713622108165,0.0,-0.17149858514250885,-0.17149858514250885,0,0.0,-0.28712557153182633
